hotel_name,hotel_url,city,rating,latitude,longitude,description,date_time,weather_descrip,lat,lon,temp_day,humidity,dew_point,wind_speed,clouds
WS Tour Eiffel - Laos,https://www.booking.com/hotel/fr/apartments-ws-tour-eiffel-laos.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCgNyRvQbAAgHSAiQ5ZDg1Nzk5Mi00MmUyLTRkYmItYjAxZi1kNzFkZDdkMDY0ZmbYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=ed21394068760010&srepoch=1738829313&from=searchresults,Paris,8.3,48.8500942,2.3008671,"Featuring 3-star accommodation, WS Tour Eiffel - Laos is located in Paris, 1.3 km from Eiffel Tower and 1.7 km from Rodin Museum. Among the facilities at this property are a lift and full-day security, along with free WiFi throughout the property. Staff on-site can arrange a shuttle service.

At the apartment complex, every unit has a desk, a flat-screen TV, a private bathroom, bed linen and towels. A microwave, a fridge and stovetop are also provided in the kitchen, as well as a coffee machine. The units will provide guests with a wardrobe and a kettle.

A selection of options including fresh pastries, fruits and juice is served for breakfast, and breakfast in the room is also available.

Orsay Museum is 2.7 km from the apartment, while Musée de l'Orangerie is 2.8 km from the property. Paris - Orly Airport is 15 km away, and the property offers a paid airport shuttle service.",2025-02-13 13:00:00,clear sky,48.8534951,2.3483915,5.4,40.0,-7.16,5.04,0.0
Hôtel De L'Ill,https://www.booking.com/hotel/fr/de-l-ill.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKD3JG9BsACAdICJGUzODFjNmZlLTA5NzYtNGFhNS1iZTJkLWI3ZGUwMTU3MWQzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=71f039414e03029b&srepoch=1738829316&from=searchresults,Strasbourg,8.3,48.58068765516625,7.755071595311165,"Hôtel De L’ill is located in a one-way street in Strasbourg, halfway between the cathedral and the university. It offers a large terrace and modern guest rooms.

All of the guestrooms feature a flat-screen TV. Private bathrooms include a hairdryer. Free Wi-Fi internet access is available in all of the rooms and some of them are air-conditioned.

Hôtel De L’ill features a lounge area where guests can relax.

There are many typical restaurants serving regional specialities in the area.The buffet breakfast served daily also includes regional specialities.",2025-02-11 12:00:00,clear sky,48.584614,7.7507127,5.51,47.0,-5.0,3.86,4.0
Hôtel De L'Ill,https://www.booking.com/hotel/fr/de-l-ill.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKD3JG9BsACAdICJGUzODFjNmZlLTA5NzYtNGFhNS1iZTJkLWI3ZGUwMTU3MWQzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=71f039414e03029b&srepoch=1738829316&from=searchresults,Strasbourg,8.3,48.58068765516625,7.755071595311165,"Hôtel De L’ill is located in a one-way street in Strasbourg, halfway between the cathedral and the university. It offers a large terrace and modern guest rooms.

All of the guestrooms feature a flat-screen TV. Private bathrooms include a hairdryer. Free Wi-Fi internet access is available in all of the rooms and some of them are air-conditioned.

Hôtel De L’ill features a lounge area where guests can relax.

There are many typical restaurants serving regional specialities in the area.The buffet breakfast served daily also includes regional specialities.",2025-02-12 12:00:00,clear sky,48.584614,7.7507127,6.26,39.0,-6.77,2.81,0.0
Hôtel De L'Ill,https://www.booking.com/hotel/fr/de-l-ill.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKD3JG9BsACAdICJGUzODFjNmZlLTA5NzYtNGFhNS1iZTJkLWI3ZGUwMTU3MWQzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=71f039414e03029b&srepoch=1738829316&from=searchresults,Strasbourg,8.3,48.58068765516625,7.755071595311165,"Hôtel De L’ill is located in a one-way street in Strasbourg, halfway between the cathedral and the university. It offers a large terrace and modern guest rooms.

All of the guestrooms feature a flat-screen TV. Private bathrooms include a hairdryer. Free Wi-Fi internet access is available in all of the rooms and some of them are air-conditioned.

Hôtel De L’ill features a lounge area where guests can relax.

There are many typical restaurants serving regional specialities in the area.The buffet breakfast served daily also includes regional specialities.",2025-02-13 12:00:00,clear sky,48.584614,7.7507127,4.97,44.0,-6.15,4.26,2.0
Appartements Le 32,https://www.booking.com/hotel/fr/le.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKD3JG9BsACAdICJGUzODFjNmZlLTA5NzYtNGFhNS1iZTJkLWI3ZGUwMTU3MWQzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=71f039414e03029b&srepoch=1738829316&from=searchresults,Strasbourg,8.6,48.58005150915208,7.748786509037018,"Featuring self-contained accommodation, Le 32 is ideally located in the centre of Strasbourg near the cathedral and the famous Gutenberg square.

The apartments and studios at Le 32 all have a flat-screen TV and a DVD player. Each has a dining area and a fully-equipped kitchenette that includes a fridge, a microwave and a Nespresso coffee maker.

The decor is contemporary with fresh white walls and modern furniture.  Most of the rooms have their own private bathroom with a shower.

Conveniently located in the Alsace region, Le 32 is 17 km from Strasbourg airport and 2.5 km from the train station. The property is located in the pedestrian zone and the public parking is located 100 or 250 metres away.",2025-02-11 12:00:00,clear sky,48.584614,7.7507127,5.51,47.0,-5.0,3.86,4.0
Appartements Le 32,https://www.booking.com/hotel/fr/le.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKD3JG9BsACAdICJGUzODFjNmZlLTA5NzYtNGFhNS1iZTJkLWI3ZGUwMTU3MWQzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=71f039414e03029b&srepoch=1738829316&from=searchresults,Strasbourg,8.6,48.58005150915208,7.748786509037018,"Featuring self-contained accommodation, Le 32 is ideally located in the centre of Strasbourg near the cathedral and the famous Gutenberg square.

The apartments and studios at Le 32 all have a flat-screen TV and a DVD player. Each has a dining area and a fully-equipped kitchenette that includes a fridge, a microwave and a Nespresso coffee maker.

The decor is contemporary with fresh white walls and modern furniture.  Most of the rooms have their own private bathroom with a shower.

Conveniently located in the Alsace region, Le 32 is 17 km from Strasbourg airport and 2.5 km from the train station. The property is located in the pedestrian zone and the public parking is located 100 or 250 metres away.",2025-02-12 12:00:00,clear sky,48.584614,7.7507127,6.26,39.0,-6.77,2.81,0.0
Appartements Le 32,https://www.booking.com/hotel/fr/le.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKD3JG9BsACAdICJGUzODFjNmZlLTA5NzYtNGFhNS1iZTJkLWI3ZGUwMTU3MWQzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=71f039414e03029b&srepoch=1738829316&from=searchresults,Strasbourg,8.6,48.58005150915208,7.748786509037018,"Featuring self-contained accommodation, Le 32 is ideally located in the centre of Strasbourg near the cathedral and the famous Gutenberg square.

The apartments and studios at Le 32 all have a flat-screen TV and a DVD player. Each has a dining area and a fully-equipped kitchenette that includes a fridge, a microwave and a Nespresso coffee maker.

The decor is contemporary with fresh white walls and modern furniture.  Most of the rooms have their own private bathroom with a shower.

Conveniently located in the Alsace region, Le 32 is 17 km from Strasbourg airport and 2.5 km from the train station. The property is located in the pedestrian zone and the public parking is located 100 or 250 metres away.",2025-02-13 12:00:00,clear sky,48.584614,7.7507127,4.97,44.0,-6.15,4.26,2.0
Ibis Styles Strasbourg Centre République,https://www.booking.com/hotel/fr/cap-europe.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKD3JG9BsACAdICJGUzODFjNmZlLTA5NzYtNGFhNS1iZTJkLWI3ZGUwMTU3MWQzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=71f039414e03029b&srepoch=1738829316&from=searchresults,Strasbourg,8.2,48.59117448165584,7.753295302391052,"Located between the European Institutions and the City Center, discover the emblematic Art Nouveau district in the streets of Neustadt. Go to the Palais des Congrès or the Parc des Expositions a few minutes walk away.

We are proud to welcome you in an environment respectful of nature, where every detail has been thought of for your comfort. May your stay with us be as pleasant as the sweet fragrance of a flower in full bloom.",2025-02-11 12:00:00,clear sky,48.584614,7.7507127,5.51,47.0,-5.0,3.86,4.0
Ibis Styles Strasbourg Centre République,https://www.booking.com/hotel/fr/cap-europe.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKD3JG9BsACAdICJGUzODFjNmZlLTA5NzYtNGFhNS1iZTJkLWI3ZGUwMTU3MWQzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=71f039414e03029b&srepoch=1738829316&from=searchresults,Strasbourg,8.2,48.59117448165584,7.753295302391052,"Located between the European Institutions and the City Center, discover the emblematic Art Nouveau district in the streets of Neustadt. Go to the Palais des Congrès or the Parc des Expositions a few minutes walk away.

We are proud to welcome you in an environment respectful of nature, where every detail has been thought of for your comfort. May your stay with us be as pleasant as the sweet fragrance of a flower in full bloom.",2025-02-12 12:00:00,clear sky,48.584614,7.7507127,6.26,39.0,-6.77,2.81,0.0
Ibis Styles Strasbourg Centre République,https://www.booking.com/hotel/fr/cap-europe.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKD3JG9BsACAdICJGUzODFjNmZlLTA5NzYtNGFhNS1iZTJkLWI3ZGUwMTU3MWQzMdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=71f039414e03029b&srepoch=1738829316&from=searchresults,Strasbourg,8.2,48.59117448165584,7.753295302391052,"Located between the European Institutions and the City Center, discover the emblematic Art Nouveau district in the streets of Neustadt. Go to the Palais des Congrès or the Parc des Expositions a few minutes walk away.

We are proud to welcome you in an environment respectful of nature, where every detail has been thought of for your comfort. May your stay with us be as pleasant as the sweet fragrance of a flower in full bloom.",2025-02-13 12:00:00,clear sky,48.584614,7.7507127,4.97,44.0,-6.15,4.26,2.0
La Bulle du Téléphérique,https://www.booking.com/hotel/fr/la-bulle-du-telepherique.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCD3NlYXJjaF9ncmVub2JsZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gChNyRvQbAAgHSAiRhYmM0YTllZC1iNGZlLTQ2YzktOTE1Ny0wNWNlMmIzMTAyN2bYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=483d3941e57c0199&srepoch=1738829317&from=searchresults,Grenoble,8.6,45.1925226,5.7234609,"Located in Grenoble, La Bulle du Téléphérique provides inner courtyard views and free WiFi, 1.1 km from WTC Grenoble and 5.5 km from AlpExpo. The property is set 1.8 km from Alps Stadium, 1.9 km from The Bastille Grenoble and 5.7 km from Summum. The property is 300 metres from the city centre and 800 metres from Grenoble Train Station.

The 1-bedroom apartment is equipped with a living room with a flat-screen TV, a fully equipped kitchen with an oven and a toaster, and 1 bathroom with a hair dryer. For added privacy, the accommodation features a private entrance.

During the colder months, guests can enjoy winter sports in the surrounding area.

Col de Parménie is 33 km from the apartment. Alpes–Isère Airport is 46 km away.",,,,,,,,,
Les Quais d'Annecy,https://www.booking.com/hotel/fr/blue-lagoon-modern-room.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AoPckb0GwAIB0gIkNDRkZTQ2OTQtZWY2My00NDgwLWIxODgtNDZjY2I2MGJhMzUw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=cd7f3941cbed02e5&srepoch=1738829317&from=searchresults,Annecy,8.1,45.9011213911173,6.11908832516588,"Offering city views, Les Quais d'Annecy is an accommodation set in Annecy, 36 km from Bourget Lake and 41 km from Stade de Genève. There is a private entrance at the apartment for the convenience of those who stay. The property is 400 metres from the city centre and 35 km from Rochexpo.

The units come with parquet floors and feature a fully equipped kitchen with a microwave, a dining area, a flat-screen TV with streaming services, and a private bathroom with shower and a hair dryer. Free WiFi is available to all guests, while selected rooms will provide you with a terrace. At the apartment complex, the units are fitted with bed linen and towels.

If you would like to discover the area, hiking is possible in the surroundings and the apartment can arrange a car rental service.

Jet d'Eau is 44 km from Les Quais d'Annecy, while St. Pierre Cathedral is 45 km from the property. Chambéry-Savoie Airport is 41 km away, and the property offers a paid airport shuttle service.",2025-02-12 12:00:00,clear sky,45.8992348,6.1288847,9.26,54.0,-1.06,1.75,2.0
Les Quais d'Annecy,https://www.booking.com/hotel/fr/blue-lagoon-modern-room.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbm5lY3lIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AoPckb0GwAIB0gIkNDRkZTQ2OTQtZWY2My00NDgwLWIxODgtNDZjY2I2MGJhMzUw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=cd7f3941cbed02e5&srepoch=1738829317&from=searchresults,Annecy,8.1,45.9011213911173,6.11908832516588,"Offering city views, Les Quais d'Annecy is an accommodation set in Annecy, 36 km from Bourget Lake and 41 km from Stade de Genève. There is a private entrance at the apartment for the convenience of those who stay. The property is 400 metres from the city centre and 35 km from Rochexpo.

The units come with parquet floors and feature a fully equipped kitchen with a microwave, a dining area, a flat-screen TV with streaming services, and a private bathroom with shower and a hair dryer. Free WiFi is available to all guests, while selected rooms will provide you with a terrace. At the apartment complex, the units are fitted with bed linen and towels.

If you would like to discover the area, hiking is possible in the surroundings and the apartment can arrange a car rental service.

Jet d'Eau is 44 km from Les Quais d'Annecy, while St. Pierre Cathedral is 45 km from the property. Chambéry-Savoie Airport is 41 km away, and the property offers a paid airport shuttle service.",2025-02-13 12:00:00,clear sky,45.8992348,6.1288847,9.76,50.0,-1.51,1.71,2.0
"""Les Lauriers"" chambre indépendante avec terrasse privée",https://www.booking.com/hotel/fr/chambre-d-39-hotes-les-lauriers-moustiers-sainte-marie1.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKH3JG9BsACAdICJDE5N2NjYTM4LWFlZDktNDczOS04ZmYyLWIyNmUyNjIxMjhlYtgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=190c39437d600103&srepoch=1738829320&from=searchresults,Gorges du Verdon,9.0,43.841955211437764,6.218284703151102,"Chambre D'Hôtes ""Les Lauriers"" chambre indépendante avec terrasse privée offers accommodation in Moustiers-Sainte-Marie.

Each room has a flat-screen TV. You will find a kettle in the room. Rooms have a private bathroom.

Gréoux-les-Bains is 28 km from Chambre D'Hôtes ""Les Lauriers"" chambre indépendante avec terrasse privée, while Manosque is 35 km from the property. The nearest airport is Côte d'Azur Airport, 82 km from the property.",,,,,,,,,
ibis Styles Lyon Centre Confluence,https://www.booking.com/hotel/fr/ibis-styles-lyon-confluence.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF9seW9uSDNYBGhNiAEBmAEJuAEXyAEM2AEB6AEB-AEDiAIBqAIDuAKH3JG9BsACAdICJGE2MGNjMTBiLTk1OTctNDZkMC1iZjg1LTY2YWFhNjBlYjYzONgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=38bf3943bf1705c8&srepoch=1738829320&from=searchresults,Lyon,8.0,45.74357181689265,4.825729072352601,"Offering a restaurant and bar, ibis Styles Lyon Confluence is a hotel located in Lyon, a 20-minute walk from Centre Presqu'ÃÂ®le and 150 metres from the nearest tram stop. Lyon Perrache Train Station is 700 metres away and the Musee des Confluences is a 5-minute walk away. Free WiFi access is available.

Each air-conditioned room here will provide you with a desk, soundproofing, and a flat-screen TV with satellite channels. The private bathrooms have a shower, hairdryer and free toiletries.

Breakfast is served everyday and meals can be enjoyed in the restaurant on site. Many further shops and restaurants can be found within a 15-minute walk.

At ibis Styles Lyon Confluence you will find a 24-hour front desk. Other facilities offered at the property include luggage storage and a children's playground.

The hotel is 2.7 km from LyonÃ¢ÂÂs Fine Arts Museum and 3 km from La Part Dieu. Lyon - Saint Exupery Airport is 20 km away. The A6/7 Motorway is just 50 metres from the property.",2025-02-12 12:00:00,clear sky,45.7578137,4.8320114,8.82,64.0,1.99,1.33,3.0
